Date,MonthNo,MonthName,MonthID,Month,Quarter,Year,RunningMonths,Running Year,Running Months,Rolling Period,Rolling Period Sort,MonthIndex,Months
2014-08-19 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-20 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-21 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-22 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-23 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-24 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-25 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-26 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-27 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-28 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-29 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-30 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2014-08-31 00:00:00.000,8,"Aug",201408,"Aug-14","Q3",2014,5,1,"Running 12 Months","P-04",8,188,"Aug"
2015-08-01 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-02 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-03 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-04 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-05 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-06 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-07 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-08 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-09 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-10 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-11 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-12 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-13 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-14 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-15 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-16 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-17 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-18 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-19 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-20 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-21 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-22 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-23 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-24 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-25 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-26 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-27 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-28 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-29 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-30 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
2015-08-31 00:00:00.000,8,"Aug",201508,"Aug-15","Q3",2015,-7,,"","",,200,"Aug"
1999-09-01 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-02 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-03 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-04 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-05 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-06 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-07 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-08 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-09 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-10 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-11 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-12 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-13 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-14 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-15 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-16 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-17 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-18 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-19 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-20 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-21 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-22 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-23 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-24 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-25 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-26 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-27 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-28 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-29 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
1999-09-30 00:00:00.000,9,"Sep",199909,"Sep-99","Q3",1999,184,16,"","",,9,"Sep"
2000-09-01 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-02 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-03 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-04 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-05 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-06 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-07 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-08 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-09 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-10 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-11 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-12 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-13 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-14 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-15 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-16 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-17 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-18 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-19 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-20 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-21 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-22 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-23 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-24 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-25 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-26 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-27 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-28 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-29 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2000-09-30 00:00:00.000,9,"Sep",200009,"Sep-00","Q3",2000,172,15,"","",,21,"Sep"
2001-09-01 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-02 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-03 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-04 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-05 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-06 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-07 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-08 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-09 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-10 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-11 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-12 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-13 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-14 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-15 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-16 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-17 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-18 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-19 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-20 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-21 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-22 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-23 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-24 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-25 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-26 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-27 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-28 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-29 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2001-09-30 00:00:00.000,9,"Sep",200109,"Sep-01","Q3",2001,160,14,"","",,33,"Sep"
2002-09-01 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-02 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-03 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-04 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-05 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-06 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-07 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-08 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-09 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-10 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-11 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-12 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-13 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-14 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-15 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-16 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-17 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-18 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-19 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-20 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-21 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-22 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-23 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-24 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-25 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-26 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-27 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-28 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-29 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2002-09-30 00:00:00.000,9,"Sep",200209,"Sep-02","Q3",2002,148,13,"","",,45,"Sep"
2003-09-01 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-02 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-03 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-04 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-05 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-06 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-07 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-08 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-09 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-10 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-11 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-12 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-13 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-14 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-15 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-16 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-17 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-18 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-19 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-20 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-21 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-22 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-23 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-24 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-25 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-26 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-27 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-28 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-29 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2003-09-30 00:00:00.000,9,"Sep",200309,"Sep-03","Q3",2003,136,12,"","",,57,"Sep"
2004-09-01 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-02 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-03 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-04 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-05 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-06 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-07 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-08 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-09 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-10 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-11 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-12 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-13 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-14 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-15 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-16 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-17 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-18 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-19 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-20 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-21 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-22 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-23 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-24 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-25 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-26 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-27 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-28 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-29 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2004-09-30 00:00:00.000,9,"Sep",200409,"Sep-04","Q3",2004,124,11,"","",,69,"Sep"
2005-09-01 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-02 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-03 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-04 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-05 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-06 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-07 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-08 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-09 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-10 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-11 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-12 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-13 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-14 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-15 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-16 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-17 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-18 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-19 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-20 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-21 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-22 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-23 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-24 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-25 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
2005-09-26 00:00:00.000,9,"Sep",200509,"Sep-05","Q3",2005,112,10,"","",,81,"Sep"
